transaction_id,amount,transaction_type,is_fraud,transaction_hour,transaction_day,is_weekend
4576,37.48,Online,0,7,3,0
4577,52.88,POS,0,19,18,1
4578,23.53,Online,0,0,11,0
4579,375.34,POS,0,5,12,1
4580,103.73,ATM,0,7,14,0
4581,272.64,ATM,0,13,9,0
4582,36.15,ATM,0,2,28,0
4583,152.28,Online,0,1,10,1
4584,145.18,Online,0,21,13,0
4585,117.65,Online,0,0,24,0
4586,337.08,ATM,0,10,24,1
4587,50.01,ATM,0,20,3,1
4588,14.01,ATM,0,5,27,1
4589,111.39,ATM,0,7,26,0
4590,130.68,POS,0,6,9,0
4591,85.58,POS,0,5,24,0
4592,23.17,Online,0,17,28,0
4593,70.21,Online,0,11,2,1
4594,37.42,ATM,0,7,23,0
4595,55.77,POS,0,23,8,1
4596,103.63,POS,0,20,28,0
4597,136.73,Online,0,18,7,1
4598,26.43,POS,0,23,9,1
4599,51.97,Online,0,4,13,0
4600,31.36,ATM,1,18,7,0
4601,22.14,ATM,0,8,28,0
4602,152.96,Online,0,11,7,1
4603,239.97,ATM,0,14,1,1
4604,46.24,ATM,0,22,2,0
4605,139.14,POS,0,12,30,1
4606,227.3,POS,0,23,21,0
4607,187.16,POS,0,12,29,0
4608,20.19,POS,0,20,29,0
4609,313.02,POS,1,20,27,0
4610,47.27,Online,0,4,30,1
4611,41.44,Online,0,1,17,0
4612,6.45,POS,0,18,28,1
4613,66.59,ATM,0,7,10,1
4614,11.54,ATM,0,13,15,1
4615,28.57,Online,0,5,16,1
4616,38.12,Online,0,6,23,1
4617,165.46,Online,0,13,21,0
4618,208.34,ATM,0,5,13,1
4619,36.02,Online,0,15,21,0
4620,195.69,ATM,0,3,8,0
4621,194.65,Online,0,6,9,0
4622,144.67,ATM,0,15,26,0
4623,15.86,Online,0,3,1,1
4624,117.22,Online,0,6,26,1
4625,290.09,ATM,0,20,4,0
4626,114.74,Online,0,1,27,0
4627,40.29,POS,0,22,18,0
4628,69.43,ATM,0,7,30,0
4629,103.77,Online,0,9,25,0
4630,71.45,ATM,0,1,25,0
4631,12.78,Online,0,5,1,1
4632,37.41,POS,0,3,3,1
4633,162.15,Online,0,20,10,1
4634,197.63,Online,0,0,24,1
4635,14.77,POS,0,5,2,0
4636,304.46,ATM,0,11,18,1
4637,39.87,Online,0,13,2,1
4638,108.56,Online,0,14,13,0
4639,139.36,POS,0,23,21,1
4640,167.1,ATM,0,17,30,0
4641,291.41,ATM,0,16,9,0
4642,37.53,POS,0,8,23,0
4643,195.55,POS,0,14,29,0
4644,14.12,Online,0,17,23,0
4645,122.09,POS,0,23,2,1
4646,135.47,POS,0,20,2,0
4647,113.23,POS,0,17,5,1
4648,29.08,ATM,0,4,28,0
4649,206.39,POS,0,15,14,0
4650,18.5,Online,0,8,23,0
4651,5.51,Online,0,21,23,1
4652,126.4,Online,0,2,25,0
4653,64.53,POS,1,11,3,1
4654,189.11,ATM,0,23,14,1
4655,48.35,POS,0,13,1,1
4656,18.43,POS,0,0,9,0
4657,181.06,Online,0,8,16,1
4658,79.61,POS,0,8,17,0
4659,20.97,ATM,0,19,8,0
4660,127.43,Online,0,12,30,0
4661,71.56,ATM,0,7,15,0
4662,92.71,ATM,0,10,30,0
4663,61.79,ATM,0,13,21,0
4664,176.44,POS,0,15,8,1
4665,176.94,POS,0,10,7,0
4666,123.58,POS,0,18,9,0
4667,11.14,POS,0,21,2,1
4668,182.54,Online,0,9,25,1
4669,111.17,POS,0,7,10,0
4670,119.41,Online,0,10,5,0
4671,45.1,ATM,0,7,16,1
4672,211.43,Online,0,19,21,1
4673,129.23,POS,0,9,1,0
4674,11.94,Online,0,16,6,1
4675,52.39,POS,0,22,10,1
4676,217.49,POS,0,10,10,0
4677,4.83,Online,0,11,26,1
4678,325.49,Online,0,9,26,1
4679,113.68,ATM,0,19,19,1
4680,99.8,ATM,0,16,13,1
4681,31.55,ATM,0,2,26,1
4682,28.61,ATM,0,6,19,1
4683,284.83,ATM,0,2,3,0
4684,35.42,Online,0,16,13,0
4685,149.39,ATM,0,22,4,0
4686,49.94,Online,0,7,25,1
4687,15.0,ATM,0,20,29,1
4688,1.08,POS,1,21,8,0
4689,78.58,ATM,0,18,12,1
4690,372.05,POS,0,13,22,0
4691,46.07,Online,0,4,24,1
4692,44.19,ATM,0,18,24,1
4693,42.17,Online,0,12,17,1
4694,73.51,ATM,0,17,25,0
4695,58.1,Online,0,22,1,0
4696,211.96,ATM,0,10,27,0
4697,70.43,ATM,0,22,2,0
4698,70.88,POS,0,11,9,0
4699,14.89,Online,0,7,23,1
4700,405.93,Online,0,11,26,1
4701,28.76,Online,0,0,1,1
4702,7.62,Online,0,17,19,1
4703,108.81,Online,0,1,30,0
4704,90.48,POS,0,11,17,0
4705,53.64,ATM,0,18,5,0
4706,54.85,POS,0,22,15,1
4707,153.74,Online,0,6,20,0
4708,21.78,Online,0,6,24,0
4709,171.62,ATM,0,0,25,1
4710,104.62,POS,0,17,12,1
4711,54.3,ATM,0,7,4,0
4712,61.25,ATM,0,9,15,0
4713,29.66,POS,0,22,3,0
4714,139.48,ATM,0,0,14,1
4715,71.92,POS,0,14,4,1
4716,38.69,POS,0,14,19,1
4717,90.65,Online,0,3,6,1
4718,545.72,ATM,0,9,17,1
4719,57.14,Online,0,7,18,1
4720,253.44,ATM,0,13,8,0
4721,42.31,ATM,0,12,19,0
4722,5.63,Online,0,20,20,0
4723,22.85,Online,0,16,12,1
4724,54.25,Online,0,6,17,1
4725,24.8,POS,0,5,19,0
4726,0.02,ATM,0,8,1,0
4727,246.51,POS,0,19,11,1
4728,185.71,ATM,0,19,10,1
4729,135.59,ATM,0,7,16,1
4730,18.37,POS,0,13,5,0
4731,12.82,POS,0,19,17,1
4732,7.0,ATM,0,2,28,1
4733,128.75,Online,0,22,9,1
4734,264.24,Online,0,12,23,1
4735,56.31,Online,0,20,27,0
4736,12.69,Online,0,8,8,0
4737,71.82,ATM,0,20,25,1
4738,42.9,Online,0,8,10,1
4739,46.97,Online,0,21,8,1
4740,97.11,Online,0,21,3,1
4741,126.84,ATM,0,10,23,1
4742,11.72,POS,0,5,23,1
4743,3.62,Online,0,22,30,1
4744,517.26,ATM,0,11,23,1
4745,26.49,ATM,0,3,12,0
4746,5.53,Online,1,3,24,0
4747,21.06,POS,0,22,4,1
4748,3.97,POS,0,21,27,0
4749,49.73,POS,0,16,22,0
4750,162.15,ATM,0,6,18,0
4751,41.74,Online,0,5,23,0
4752,58.73,Online,0,19,9,1
4753,112.57,ATM,0,7,21,1
4754,71.11,Online,0,6,4,1
4755,197.65,Online,0,7,2,1
4756,201.02,POS,0,8,7,0
4757,1.0,Online,0,0,18,0
4758,150.53,Online,1,2,2,0
4759,61.75,ATM,0,17,25,0
4760,449.55,ATM,0,18,2,1
4761,66.02,POS,0,10,10,1
4762,433.48,ATM,0,15,3,1
4763,140.47,POS,0,17,19,0
4764,28.58,POS,0,5,2,1
4765,77.3,Online,0,1,26,1
4766,484.54,POS,0,3,3,1
4767,194.86,Online,0,4,9,0
4768,10.24,POS,0,20,11,1
4769,122.54,ATM,0,13,11,1
4770,42.4,ATM,0,0,27,1
4771,0.7,ATM,0,21,3,1
4772,51.66,POS,0,13,5,0
4773,26.76,POS,0,20,12,1
4774,170.85,Online,0,12,15,0
4775,41.15,Online,0,21,23,1
4776,175.75,Online,0,15,17,1
4777,0.06,Online,0,3,16,1
4778,36.79,POS,0,5,30,1
4779,27.6,POS,0,8,17,1
4780,26.6,Online,0,0,15,0
4781,7.06,POS,0,21,26,1
4782,20.72,POS,0,16,13,1
4783,81.09,POS,0,22,2,1
4784,34.44,POS,0,3,17,0
4785,54.02,Online,0,5,1,0
4786,47.3,Online,0,15,30,1
4787,208.67,POS,0,6,30,0
4788,235.7,ATM,0,4,10,1
4789,67.92,Online,0,8,4,0
4790,40.07,Online,0,23,10,1
4791,11.29,ATM,0,18,12,0
4792,306.62,Online,0,0,28,0
4793,6.21,ATM,0,7,3,0
4794,35.33,ATM,0,19,1,0
4795,35.39,POS,0,22,19,0
4796,38.63,Online,0,3,1,0
4797,17.95,ATM,0,22,19,0
4798,152.86,POS,0,16,4,0
4799,13.07,Online,0,0,27,1
4800,100.76,POS,0,1,13,1
4801,13.22,POS,0,20,27,1
4802,7.31,ATM,0,13,14,1
4803,240.16,Online,0,21,14,1
4804,21.09,POS,0,1,24,1
4805,172.18,ATM,0,0,3,0
4806,78.66,ATM,0,12,19,0
4807,8.11,POS,0,22,29,0
4808,311.11,POS,0,7,25,1
4809,28.36,ATM,0,21,11,0
4810,196.36,POS,0,8,9,0
4811,18.49,POS,0,23,6,0
4812,192.38,Online,0,19,26,0
4813,1.33,ATM,0,20,4,1
4814,71.7,POS,0,1,26,0
4815,146.73,ATM,0,16,5,0
4816,273.02,Online,0,5,29,1
4817,239.91,ATM,0,2,9,1
4818,171.27,ATM,0,19,1,1
4819,219.1,ATM,0,16,23,0
4820,22.22,Online,0,5,15,0
4821,33.43,Online,0,7,11,0
4822,34.1,ATM,0,13,23,1
4823,47.33,ATM,0,9,26,0
4824,49.98,Online,0,19,1,1
4825,78.65,POS,0,9,30,1
4826,17.42,Online,0,14,17,1
4827,117.52,ATM,0,7,15,0
4828,18.34,POS,0,10,14,1
4829,37.15,POS,0,15,9,1
4830,69.99,POS,0,2,23,0
4831,159.18,Online,0,14,4,1
4832,134.5,Online,0,12,9,1
4833,103.71,Online,0,10,28,0
4834,16.93,Online,0,13,5,0
4835,79.2,ATM,0,6,3,1
4836,9.15,POS,0,18,18,1
4837,47.38,ATM,0,14,9,0
4838,53.36,Online,0,5,4,1
4839,4.06,Online,0,19,7,1
4840,32.02,ATM,0,21,1,1
4841,311.56,POS,0,6,16,1
4842,307.12,POS,0,23,25,0
4843,43.44,Online,0,13,28,1
4844,4.41,Online,0,21,25,1
4845,19.73,Online,0,3,26,0
4846,49.79,Online,0,8,6,1
4847,295.23,POS,0,6,6,1
4848,15.22,ATM,0,14,14,1
4849,144.19,POS,0,2,22,1
4850,11.51,ATM,0,4,5,0
4851,397.7,Online,0,16,11,0
4852,48.06,Online,0,23,1,1
4853,149.27,ATM,0,0,20,0
4854,41.94,Online,0,0,10,0
4855,98.8,POS,0,15,1,0
4856,21.32,Online,0,22,21,1
4857,15.78,Online,0,13,29,1
4858,278.17,Online,0,10,4,0
4859,249.67,Online,0,13,8,0
4860,218.45,POS,0,7,1,0
4861,98.2,ATM,0,18,8,0
4862,165.17,Online,1,1,14,0
4863,7.15,Online,0,22,24,0
4864,40.77,POS,0,9,17,0
4865,37.64,POS,0,4,9,1
4866,100.96,POS,0,14,29,1
4867,44.0,Online,0,0,25,1
4868,16.08,ATM,0,1,6,1
4869,90.75,POS,0,18,1,0
4870,168.41,POS,0,21,23,1
4871,48.15,POS,0,16,23,0
4872,14.19,ATM,0,14,9,1
4873,21.9,Online,0,23,1,1
4874,27.11,Online,0,17,14,0
4875,35.65,Online,0,20,24,0
4876,102.94,POS,0,7,30,1
4877,91.87,Online,0,20,28,1
4878,119.1,POS,0,13,29,1
4879,45.02,ATM,0,7,11,1
4880,173.73,ATM,0,21,8,1
4881,22.83,Online,0,22,23,0
4882,63.31,POS,0,7,12,0
4883,161.41,POS,0,18,6,0
4884,19.86,Online,0,12,17,0
4885,11.64,ATM,0,4,11,0
4886,215.14,ATM,0,9,10,0
4887,42.0,ATM,0,6,27,1
4888,115.16,ATM,0,8,8,0
4889,2.57,ATM,0,13,12,1
4890,117.13,Online,0,5,21,1
4891,37.99,Online,0,9,4,1
4892,5.74,Online,0,0,21,1
4893,94.11,ATM,0,10,21,1
4894,27.55,ATM,0,7,30,1
4895,48.91,Online,0,5,13,1
4896,8.4,Online,0,16,26,1
4897,15.92,ATM,0,3,3,0
4898,35.38,POS,0,5,20,0
4899,9.4,Online,0,14,4,1
4900,241.72,ATM,0,9,8,1
4901,0.61,ATM,0,16,5,0
4902,66.14,Online,0,9,22,1
4903,13.15,POS,0,4,26,0
4904,36.77,ATM,0,18,2,1
4905,260.45,Online,0,6,25,1
4906,17.64,ATM,0,23,8,1
4907,337.65,ATM,0,18,24,1
4908,23.04,ATM,0,9,26,1
4909,135.31,ATM,0,18,5,0
4910,79.12,POS,0,10,16,1
4911,215.83,Online,0,2,21,1
4912,80.74,Online,0,10,15,0
4913,76.48,Online,0,5,19,1
4914,21.75,Online,0,5,13,0
4915,18.18,Online,1,14,11,0
4916,248.28,POS,0,2,16,0
4917,39.73,ATM,0,21,18,1
4918,46.53,ATM,0,10,25,0
4919,142.64,Online,0,7,15,1
4920,41.37,ATM,0,22,6,1
4921,303.79,ATM,0,22,8,1
4922,133.91,ATM,0,7,4,0
4923,90.99,Online,0,22,21,0
4924,212.78,Online,0,15,26,1
4925,5.09,POS,0,2,16,1
4926,29.71,Online,0,7,21,0
4927,62.56,POS,0,7,11,1
4928,25.74,Online,0,12,26,0
4929,136.22,ATM,0,0,20,1
4930,251.59,POS,0,9,27,0
4931,55.12,POS,0,4,2,0
4932,41.88,POS,0,4,30,0
4933,325.84,Online,0,16,22,0
4934,58.85,POS,0,21,4,1
4935,67.15,Online,0,13,14,0
4936,43.33,POS,0,5,11,1
4937,240.29,Online,0,13,4,0
4938,84.15,POS,1,11,26,0
4939,143.62,ATM,1,19,3,1
4940,167.03,ATM,0,21,24,0
4941,41.83,POS,0,21,22,1
4942,56.86,Online,0,0,25,1
4943,188.7,Online,0,4,5,0
4944,45.14,Online,0,17,6,1
4945,157.96,ATM,0,13,9,1
4946,283.01,ATM,0,6,4,0
4947,97.61,ATM,0,14,26,1
4948,135.34,Online,0,8,7,1
4949,163.53,Online,0,14,13,0
4950,186.46,Online,0,15,10,1
4951,50.26,POS,0,8,12,0
4952,5.26,POS,0,6,10,1
4953,51.4,POS,0,6,11,0
4954,112.01,ATM,0,16,11,1
4955,59.85,ATM,0,10,22,1
4956,138.22,Online,0,5,6,0
4957,44.16,POS,0,13,6,1
4958,100.72,Online,0,14,30,0
4959,20.63,POS,0,20,20,1
4960,138.38,POS,0,7,26,0
4961,78.9,Online,0,23,6,0
4962,22.82,Online,0,3,12,1
4963,34.52,POS,0,0,23,0
4964,138.07,POS,0,5,29,0
4965,65.89,ATM,0,0,14,1
4966,24.34,Online,0,20,18,1
4967,341.95,Online,0,4,27,0
4968,125.57,Online,0,18,25,0
4969,314.97,Online,0,4,23,0
4970,55.71,POS,0,21,19,1
4971,64.45,ATM,0,4,10,0
4972,228.23,Online,0,16,10,0
4973,74.45,POS,0,11,7,0
4974,122.85,POS,0,6,26,1
4975,29.06,POS,0,14,10,0
4976,59.19,POS,0,18,14,0
4977,13.18,POS,0,22,5,1
4978,23.06,Online,0,20,25,0
4979,0.09,Online,0,12,22,1
4980,4.01,ATM,0,11,11,0
4981,378.47,Online,1,18,29,1
4982,27.75,POS,0,12,7,1
4983,108.86,ATM,0,5,20,0
4984,182.7,POS,0,0,18,0
4985,80.0,POS,0,5,11,1
4986,16.62,Online,1,12,20,1
4987,130.24,POS,0,12,25,0
4988,91.69,Online,0,12,3,0
4989,131.4,POS,0,19,7,1
4990,146.86,ATM,0,3,29,0
4991,370.54,POS,0,4,30,0
4992,85.23,Online,0,12,4,0
4993,41.8,POS,0,8,19,0
4994,104.54,Online,0,16,30,1
4995,7.09,Online,0,2,30,0
4996,227.69,ATM,0,19,30,0
4997,12.71,Online,0,17,21,1
4998,39.73,ATM,0,14,18,1
4999,169.14,ATM,0,22,11,0
5000,90.96,POS,0,0,14,0
5001,50.03,ATM,0,8,10,1
5002,64.14,Online,0,5,14,0
5003,192.79,Online,0,17,4,1
5004,41.55,ATM,0,0,23,0
5005,203.75,POS,0,21,12,0
5006,9.23,ATM,0,6,12,0
5007,149.97,ATM,0,9,2,0
5008,188.09,Online,0,5,26,0
5009,20.07,POS,0,6,6,0
5010,56.27,POS,0,5,5,1
5011,18.09,POS,0,7,19,0
5012,122.62,POS,0,1,21,0
5013,76.65,Online,0,8,15,0
5014,100.87,POS,0,8,10,0
5015,21.88,POS,0,6,7,1
5016,23.79,POS,0,8,19,1
5017,4.24,Online,0,16,8,0
5018,38.87,Online,0,2,15,0
5019,82.04,POS,0,15,23,1
5020,195.15,Online,0,15,4,0
5021,109.94,ATM,0,1,13,0
5022,57.16,POS,0,10,29,1
5023,306.02,Online,0,15,5,1
5024,127.03,POS,0,14,26,0
5025,266.16,POS,0,0,11,0
5026,74.99,Online,0,20,16,1
5027,29.96,ATM,0,16,20,1
5028,5.43,POS,0,2,18,0
5029,129.49,ATM,0,21,28,0
5030,12.93,Online,0,21,15,1
5031,36.06,POS,0,18,25,0
5032,76.03,Online,0,19,1,1
5033,83.11,Online,0,6,8,1
5034,91.77,Online,0,21,4,1
5035,18.18,Online,0,10,9,0
5036,47.76,POS,1,17,19,1
5037,96.02,ATM,0,13,7,1
5038,350.05,ATM,0,15,15,0
5039,130.06,POS,0,5,3,1
5040,255.88,POS,0,1,26,1
5041,143.64,ATM,0,22,12,0
5042,89.58,ATM,1,10,23,1
5043,21.32,POS,0,10,2,0
5044,109.87,Online,0,9,19,0
5045,97.65,POS,0,3,24,1
5046,92.25,ATM,0,16,7,1
5047,67.29,Online,0,9,11,1
5048,75.22,ATM,0,8,19,1
5049,40.71,Online,0,12,8,1
5050,73.25,ATM,0,10,13,0
5051,22.01,Online,0,9,9,0
5052,163.57,POS,0,23,2,1
5053,20.55,POS,0,4,18,1
5054,8.88,Online,0,2,15,0
5055,57.31,Online,0,3,23,1
5056,107.38,POS,0,2,11,1
5057,57.57,POS,0,9,24,1
5058,32.4,Online,0,23,15,0
5059,81.68,Online,0,12,21,0
5060,42.62,POS,0,4,18,0
5061,270.11,ATM,0,12,14,0
5062,255.94,POS,0,23,26,1
5063,69.79,Online,0,0,21,1
5064,39.73,Online,0,10,19,1
5065,133.61,ATM,0,2,13,0
5066,3.74,POS,0,16,25,1
5067,64.39,Online,0,18,16,0
5068,41.0,POS,0,12,2,1
5069,253.24,Online,0,15,25,0
5070,1.21,ATM,0,17,2,1
5071,80.48,POS,0,22,17,1
5072,134.96,POS,1,19,26,1
5073,66.36,ATM,0,22,22,1
5074,8.93,Online,0,18,27,1
5075,359.22,Online,0,5,22,1
5076,72.98,POS,0,22,20,1
5077,95.24,ATM,0,6,29,1
5078,27.0,POS,0,14,18,1
5079,66.07,POS,0,4,29,0
5080,56.06,Online,0,15,10,0
5081,7.78,Online,0,5,12,0
5082,11.22,Online,0,2,27,0
5083,181.69,Online,0,11,3,0
5084,27.42,Online,0,3,29,0
5085,21.69,ATM,0,21,6,1
5086,70.3,POS,1,2,20,1
5087,146.42,ATM,0,15,5,0
5088,6.39,POS,0,15,27,0
5089,85.99,Online,0,22,25,1
5090,12.69,ATM,0,18,21,1
5091,3.71,POS,0,14,26,1
5092,5.42,Online,0,8,27,1
5093,179.68,Online,0,19,8,0
5094,12.55,ATM,0,1,18,0
5095,4.62,ATM,0,5,16,1
5096,57.61,ATM,0,13,28,0
5097,185.79,Online,0,8,14,0
5098,30.44,POS,0,9,6,1
5099,54.77,POS,0,17,11,1
5100,4.07,ATM,0,14,27,1
5101,59.62,POS,0,3,6,1
5102,86.18,Online,0,4,5,0
5103,84.61,POS,0,22,15,1
5104,40.41,Online,0,20,6,1
5105,37.91,ATM,0,5,30,0
5106,11.27,POS,1,14,21,1
5107,45.7,Online,1,19,16,1
5108,10.48,ATM,0,1,18,0
5109,145.5,ATM,0,15,21,1
5110,338.95,ATM,0,4,1,1
5111,350.9,ATM,0,22,3,0
5112,200.3,POS,1,3,30,1
5113,91.83,Online,0,0,23,1
5114,120.69,POS,0,7,20,0
5115,33.58,Online,0,20,24,0
5116,99.63,ATM,0,9,3,1
5117,60.82,POS,1,14,7,1
5118,65.78,ATM,0,1,14,1
5119,141.79,Online,0,18,18,1
5120,33.12,ATM,0,11,30,0
5121,38.28,POS,0,9,24,0
5122,258.55,POS,0,11,15,0
5123,5.79,Online,1,20,13,1
5124,66.48,Online,0,19,19,0
5125,243.96,POS,0,8,29,1
5126,94.25,POS,0,7,22,1
5127,79.06,POS,0,1,2,0
5128,28.73,POS,0,20,7,0
5129,42.05,Online,0,23,13,0
5130,191.09,POS,0,23,4,1
5131,81.92,Online,0,6,6,0
5132,72.31,POS,0,3,18,1
5133,10.49,POS,0,18,19,0
5134,1.62,ATM,0,7,15,1
5135,331.55,ATM,0,23,3,0
5136,47.32,POS,0,12,20,1
5137,92.44,Online,0,20,17,1
5138,8.31,POS,0,2,16,0
5139,114.92,ATM,0,4,13,1
5140,269.66,POS,0,19,22,0
5141,85.72,ATM,0,7,27,1
5142,13.48,POS,0,1,22,0
5143,87.16,POS,0,23,20,0
5144,145.39,Online,0,9,8,1
5145,52.16,ATM,0,21,21,0
5146,211.89,ATM,0,15,26,1
5147,104.61,ATM,0,3,14,1
5148,229.51,Online,0,13,4,0
5149,97.69,POS,0,2,7,0
5150,14.07,Online,0,9,10,1
5151,37.06,POS,0,12,15,1
5152,22.54,Online,0,4,26,1
5153,239.5,Online,0,21,16,1
5154,142.88,ATM,0,16,8,1
5155,112.82,Online,0,16,2,0
5156,35.81,POS,0,10,29,0
5157,20.34,Online,0,18,17,1
5158,141.24,Online,0,17,6,1
5159,64.28,POS,1,16,16,1
5160,25.59,ATM,0,10,2,0
5161,95.87,POS,0,14,27,0
5162,4.12,POS,0,7,24,0
5163,39.48,POS,0,11,29,1
5164,63.22,Online,0,16,21,0
5165,16.01,Online,0,23,18,0
5166,417.69,POS,0,4,11,0
5167,23.46,POS,0,3,12,0
5168,13.97,ATM,0,23,5,1
5169,22.76,Online,0,23,2,1
5170,146.56,Online,0,10,22,0
5171,55.43,Online,0,7,24,0
5172,83.34,Online,0,15,18,1
5173,2.12,POS,0,15,22,1
5174,3.5,POS,1,2,6,0
5175,59.03,ATM,0,11,1,0
5176,169.64,Online,1,23,9,0
5177,216.49,Online,0,12,15,1
5178,9.07,POS,0,0,28,0
5179,77.3,ATM,0,3,8,1
5180,244.45,POS,0,20,28,0
5181,49.1,Online,0,5,14,0
5182,176.94,Online,0,4,4,1
5183,14.35,ATM,0,4,7,0
5184,273.95,POS,0,20,20,0
5185,139.2,Online,0,9,8,0
5186,283.59,Online,0,18,10,0
5187,112.89,ATM,0,17,18,0
5188,45.16,Online,0,1,18,1
5189,278.35,Online,0,15,19,0
5190,32.24,POS,0,14,30,1
5191,40.37,ATM,0,23,4,1
5192,120.67,ATM,0,4,27,1
5193,144.95,ATM,0,20,13,1
5194,265.08,POS,0,21,6,0
5195,22.92,ATM,0,8,21,1
5196,159.95,Online,0,22,26,1
5197,134.15,ATM,0,4,13,1
5198,6.59,Online,0,4,26,1
5199,48.98,ATM,0,8,23,1
5200,33.24,ATM,0,8,22,1
5201,36.31,POS,0,1,30,1
5202,407.14,ATM,0,6,16,0
5203,102.94,ATM,0,0,20,0
5204,126.47,POS,0,19,27,0
5205,375.58,Online,0,1,10,1
5206,47.35,ATM,1,11,9,0
5207,161.87,ATM,0,5,7,1
5208,57.01,Online,0,19,17,0
5209,203.66,POS,0,18,24,0
5210,19.93,ATM,0,15,20,0
5211,295.05,POS,0,3,7,0
5212,24.69,Online,0,17,27,1
5213,39.49,Online,0,4,2,0
5214,141.14,POS,0,21,28,1
5215,50.05,Online,0,17,19,0
5216,93.7,Online,0,5,1,0
5217,58.8,ATM,0,13,2,1
5218,135.62,POS,0,19,27,1
5219,25.92,ATM,0,16,5,1
5220,6.02,POS,0,17,18,1
5221,35.66,ATM,0,20,29,1
5222,64.3,Online,0,9,6,0
5223,18.39,POS,0,22,6,1
5224,43.82,POS,0,23,22,1
5225,51.08,POS,0,18,28,1
5226,5.91,POS,0,17,27,1
5227,87.54,Online,0,3,16,1
5228,215.71,Online,0,19,16,1
5229,16.46,Online,0,14,30,0
5230,91.08,ATM,0,5,3,1
5231,109.28,Online,0,5,27,1
5232,54.36,ATM,0,2,3,0
5233,120.76,ATM,1,8,26,0
5234,52.89,Online,0,10,23,0
5235,70.25,Online,0,4,29,0
5236,0.74,Online,0,13,29,0
5237,117.67,ATM,0,1,4,0
5238,108.28,POS,0,21,6,1
5239,3.92,Online,0,18,28,0
5240,45.93,ATM,0,7,24,1
5241,386.48,ATM,0,12,3,0
5242,54.6,Online,0,18,25,0
5243,69.7,ATM,0,4,9,0
5244,240.72,Online,0,14,3,1
5245,126.32,ATM,0,3,6,0
5246,87.24,POS,0,3,21,0
5247,159.85,ATM,0,17,20,0
5248,199.78,Online,0,23,24,0
5249,61.04,POS,0,18,26,0
5250,64.46,Online,0,19,9,0
5251,48.78,ATM,0,21,15,1
5252,340.24,POS,0,8,28,0
5253,119.46,POS,0,14,9,0
5254,8.69,ATM,0,11,5,0
5255,198.75,POS,0,3,21,0
5256,65.5,POS,0,2,27,0
5257,7.12,POS,0,4,16,1
5258,79.79,Online,0,16,3,0
5259,53.98,Online,0,4,9,1
5260,210.17,POS,0,3,17,1
5261,22.81,ATM,0,20,28,0
5262,175.14,ATM,0,6,3,0
5263,81.57,Online,0,6,7,0
5264,5.62,ATM,0,6,7,1
5265,357.0,POS,0,16,21,1
5266,71.87,ATM,0,14,6,0
5267,34.37,Online,0,6,20,0
5268,63.38,Online,0,14,8,1
5269,195.09,POS,0,19,4,1
5270,36.37,Online,0,3,26,1
5271,21.4,Online,0,1,15,0
5272,13.82,Online,0,21,6,0
5273,35.36,ATM,0,12,16,0
5274,151.43,Online,0,11,5,1
5275,63.8,ATM,0,9,12,0
5276,25.81,Online,0,18,14,0
5277,18.17,Online,0,14,26,1
5278,40.46,ATM,0,16,6,0
5279,281.22,ATM,0,20,3,1
5280,42.01,POS,0,5,29,0
5281,443.32,POS,0,4,19,0
5282,66.4,ATM,0,20,10,0
5283,19.74,Online,0,12,7,0
5284,221.77,POS,0,13,13,0
5285,61.68,ATM,0,23,1,0
5286,123.67,ATM,0,13,1,0
5287,411.73,Online,0,14,17,1
5288,5.15,ATM,0,15,22,1
5289,10.17,POS,0,9,4,0
5290,127.46,Online,0,0,14,1
5291,33.1,ATM,0,23,6,1
5292,20.37,ATM,0,10,30,0
5293,4.02,Online,0,6,14,1
5294,2.21,Online,0,16,15,0
5295,148.94,Online,0,3,1,0
5296,14.44,POS,0,6,20,1
5297,63.06,POS,0,2,16,0
5298,93.11,ATM,0,23,4,1
5299,55.92,ATM,0,19,2,1
5300,2.75,Online,1,13,1,1
5301,153.02,ATM,0,17,13,1
5302,1.06,ATM,0,17,16,1
5303,143.5,Online,0,23,8,1
5304,223.78,POS,0,23,22,1
5305,56.71,POS,0,0,4,1
5306,76.69,POS,0,5,2,0
5307,64.81,ATM,0,8,28,0
5308,49.3,Online,0,1,13,1
5309,218.41,POS,0,7,5,1
5310,224.37,ATM,0,23,25,1
5311,40.92,Online,0,19,23,0
5312,95.47,POS,0,3,20,1
5313,261.6,POS,0,20,21,1
5314,327.17,Online,1,9,24,1
5315,71.12,ATM,0,22,27,1
5316,60.3,ATM,0,0,13,1
5317,32.67,POS,0,10,5,1
5318,319.11,Online,0,8,16,1
5319,15.41,ATM,0,18,28,0
5320,86.71,Online,0,10,6,1
5321,33.21,Online,0,3,16,0
5322,32.71,POS,0,22,29,1
5323,51.91,Online,0,4,26,0
5324,671.96,Online,0,20,22,1
5325,5.65,Online,0,16,24,0
5326,86.4,ATM,0,17,13,0
5327,8.62,POS,0,4,11,1
5328,16.79,POS,0,17,21,0
5329,57.9,Online,0,16,1,1
5330,71.43,Online,0,2,4,1
5331,29.95,ATM,0,10,3,1
5332,38.05,POS,0,16,18,0
5333,9.1,ATM,0,7,23,0
5334,36.13,POS,0,23,16,0
5335,339.8,ATM,0,7,13,1
5336,289.51,Online,0,22,13,1
5337,40.78,ATM,0,22,7,0
